,fecha,pm2.5,o3ppm,coppm,tempaire,hr,precip,windspeed,so2ppb,no2ppb,hour,isweekend
344,2021-01-15 08:00:00,4.360230861374279,0.03902439024390244,40.47893306150187,28.08498727735369,83.667,0.0,0.983,150.60000000000002,893.1538461538462,8,False
345,2021-01-15 09:00:00,30.67422410976805,0.06341463414634146,39.38073394495413,33.63536895674301,73.833,0.0,0.767,150.60000000000002,735.5384615384615,9,False
346,2021-01-15 10:00:00,62.92358161820756,0.0975609756097561,38.11094121644581,38.48600508905853,63.0,0.0,0.967,150.60000000000002,683.0,10,False
347,2021-01-15 11:00:00,87.50438309920506,0.11219512195121951,35.51987767584098,42.45216284987277,54.667,0.0,1.317,150.60000000000002,472.84615384615387,11,False
348,2021-01-15 12:00:00,43.46605139932484,0.14634146341463414,34.507475365273535,46.27837150127227,48.167,0.0,1.633,150.60000000000002,367.7692307692308,12,False
349,2021-01-15 13:00:00,25.65450833061091,0.12682926829268293,35.07373428474346,48.37760814249364,46.5,0.0,1.85,150.60000000000002,420.3076923076923,13,False
350,2021-01-15 14:00:00,21.190721986278994,0.09268292682926829,36.56659870880054,40.120610687022904,64.333,0.0,4.067,100.4,577.9230769230769,14,False
351,2021-01-15 15:00:00,27.921828378525536,0.09268292682926829,36.10329595650697,35.922137404580155,69.5,0.0,4.6,100.4,420.3076923076923,15,False
352,2021-01-15 16:00:00,17.77884133725362,0.06829268292682927,36.94410465511383,31.81603053435115,76.5,0.0,2.4,100.4,630.4615384615385,16,False
353,2021-01-15 17:00:00,15.794936295328325,0.058536585365853655,36.841148487937474,29.109414758269722,79.833,1.1,1.733,100.4,683.0,17,False
354,2021-01-15 18:00:00,23.15282587389742,0.05365853658536585,36.89262657152565,26.358015267175574,85.167,1.0,2.067,100.4,683.0,18,False
355,2021-01-15 19:00:00,20.43858216269193,0.03902439024390244,37.458885490995584,24.4910941475827,89.167,1.9,1.633,100.4,840.6153846153846,19,False
356,2021-01-15 20:00:00,20.645693128607206,0.03902439024390244,37.20149507305471,23.46666666666667,91.667,3.2,1.217,100.4,840.6153846153846,20,False
357,2021-01-15 21:00:00,25.643607753457477,0.024390243902439025,38.11094121644581,23.091603053435115,93.667,6.6,0.733,100.4,998.2307692307693,21,False
358,2021-01-15 22:00:00,24.455444843732984,0.03414634146341464,36.96126401630989,22.859287531806622,93.833,0.6,1.167,100.4,840.6153846153846,22,False
359,2021-01-15 23:00:00,7.259784384188174,0.04390243902439024,34.59327217125382,23.046819338422395,92.333,1.6,1.067,100.4,630.4615384615385,23,False
360,2021-01-16 00:00:00,1.4715779157138191,0.024390243902439025,34.644750254842,22.719338422391857,94.667,0.4,0.8,100.4,788.0769230769231,0,True
361,2021-01-16 01:00:00,20.155167156702603,0.029268292682926828,34.40451919809718,22.906870229007637,94.0,0.0,1.05,100.4,735.5384615384615,1,True
362,2021-01-16 02:00:00,20.683845148644235,0.01951219512195122,34.49031600407747,23.186768447837153,94.0,0.0,0.9,251.0,840.6153846153846,2,True
363,2021-01-16 03:00:00,28.29789829031907,0.024390243902439025,34.33588175331295,22.906870229007637,94.333,0.0,0.817,150.60000000000002,630.4615384615385,3,True
364,2021-01-16 04:00:00,27.796471741261023,0.04878048780487805,32.58562691131499,22.67175572519084,92.833,0.0,1.117,100.4,210.15384615384616,4,True
365,2021-01-16 05:00:00,20.329576391157573,0.04390243902439024,32.10516479782535,23.091603053435115,91.167,0.0,0.533,100.4,262.6923076923077,5,True
366,2021-01-16 06:00:00,22.38978547315692,0.01951219512195122,33.66666666666667,23.978880407124684,91.167,0.0,0.6,100.4,577.9230769230769,6,True
367,2021-01-16 07:00:00,15.903942066862681,0.024390243902439025,34.799184505606526,24.81857506361323,86.333,0.0,0.85,100.4,630.4615384615385,7,True
368,2021-01-16 08:00:00,17.811543068713927,0.029268292682926828,37.06422018348624,26.87022900763359,82.167,0.0,0.633,100.4,525.3846153846154,8,True
369,2021-01-16 09:00:00,23.845012523140586,0.058536585365853655,37.42456676860347,33.26310432569975,71.667,0.0,1.033,100.4,525.3846153846154,9,True
370,2021-01-16 10:00:00,37.378079059131004,0.11219512195121951,37.81923207611282,38.25368956743002,63.667,0.0,1.183,150.60000000000002,683.0,10,True
371,2021-01-16 11:00:00,49.76113470543396,0.14634146341463414,35.897383622154265,41.47251908396947,58.0,0.0,1.45,100.4,525.3846153846154,11,True
372,2021-01-16 12:00:00,46.153043667646735,0.1951219512195122,34.507475365273535,45.158778625954206,52.333,0.0,1.35,100.4,367.7692307692308,12,True
373,2021-01-16 13:00:00,30.2327507350539,0.14146341463414636,34.37020047570507,45.48346055979644,54.0,0.0,3.0,100.4,367.7692307692308,13,True
374,2021-01-16 14:00:00,18.84709789829032,0.10243902439024391,34.33588175331295,40.585241730279904,61.833,0.3,4.283,100.4,367.7692307692308,14,True
375,2021-01-16 15:00:00,32.02044538821736,0.09268292682926829,34.31872239211689,31.068702290076338,81.667,4.8,4.6,100.4,367.7692307692308,15,True
376,2021-01-16 16:00:00,43.749466405314166,0.06829268292682927,36.90978593272171,26.497964376590332,94.667,0.2,1.533,100.4,683.0,16,True
377,2021-01-16 17:00:00,30.57611891538713,0.05365853658536585,37.16717635066259,28.829516539440206,85.167,0.0,2.0,100.4,735.5384615384615,17,True
378,2021-01-16 18:00:00,23.490743765653924,0.04390243902439024,37.870710159700984,28.737150127226464,83.0,0.0,1.5,100.4,788.0769230769231,18,True
379,2021-01-16 19:00:00,30.7505281498421,0.05365853658536585,36.20625212368331,26.82544529262087,84.833,0.0,1.467,100.4,683.0,19,True
380,2021-01-16 20:00:00,25.5891048676903,0.058536585365853655,36.22341148487938,26.1704834605598,85.5,0.0,1.65,100.4,630.4615384615385,20,True
381,2021-01-16 21:00:00,25.75261352499183,0.03902439024390244,37.39024804621135,25.610687022900763,86.833,0.0,1.367,50.2,788.0769230769231,21,True
382,2021-01-16 22:00:00,28.31424915604922,0.05365853658536585,33.95837580699966,25.098473282442747,87.333,0.0,1.133,100.4,525.3846153846154,22,True
383,2021-01-16 23:00:00,27.970880975715996,0.03902439024390244,34.07849133537207,25.470737913486005,86.833,0.0,0.483,100.4,630.4615384615385,23,True
384,2021-01-17 00:00:00,22.88031144506153,0.04390243902439024,33.374957526333674,25.330788804071247,86.333,0.0,1.1,100.4,472.84615384615387,0,True
385,2021-01-17 01:00:00,24.460895132309705,0.024390243902439025,33.18620455317703,25.37837150127227,85.833,0.0,0.883,100.4,525.3846153846154,1,True
386,2021-01-17 02:00:00,47.53741696613307,0.014634146341463414,32.843017329255865,25.286005089058527,85.167,0.0,0.65,100.4,420.3076923076923,2,True
387,2021-01-17 03:00:00,52.74244255689862,0.004878048780487805,32.63710499490316,25.23842239185751,82.5,0.0,0.833,150.60000000000002,420.3076923076923,3,True
388,2021-01-17 04:00:00,55.440335402373954,0.014634146341463414,32.036527353041116,23.046819338422395,82.167,0.0,1.6,150.60000000000002,262.6923076923077,4,True
389,2021-01-17 05:00:00,60.105782424044435,0.00975609756097561,32.156642881413525,22.719338422391857,79.5,0.0,1.467,150.60000000000002,367.7692307692308,5,True
390,2021-01-17 06:00:00,53.30382228030055,0.00975609756097561,32.87733605164798,22.391857506361326,78.167,0.0,1.467,150.60000000000002,420.3076923076923,6,True
391,2021-01-17 07:00:00,29.01188609386911,0.01951219512195122,34.044172612979956,24.211195928753177,73.167,0.0,0.9,200.8,420.3076923076923,7,True
392,2021-01-17 08:00:00,43.41154851355766,0.04390243902439024,34.37020047570507,31.676081424936392,64.333,0.0,1.083,150.60000000000002,367.7692307692308,8,True
393,2021-01-17 09:00:00,104.48203201568116,0.09268292682926829,33.357798165137616,34.00763358778626,64.5,0.0,1.8,150.60000000000002,262.6923076923077,9,True
394,2021-01-17 10:00:00,112.75557007513883,0.13170731707317074,32.225280326197755,39.74554707379135,54.5,0.0,1.2,200.8,262.6923076923077,10,True
395,2021-01-17 11:00:00,49.48862027659806,0.16097560975609757,32.51698946653075,42.63969465648855,48.667,0.0,1.617,200.8,262.6923076923077,11,True
396,2021-01-17 12:00:00,43.678612653816835,0.15609756097560976,32.156642881413525,46.8381679389313,42.167,0.0,2.017,150.60000000000002,210.15384615384616,12,True
397,2021-01-17 13:00:00,33.938946967222044,0.14146341463414636,32.46551138294257,46.55826972010179,43.5,0.0,2.283,100.4,210.15384615384616,13,True
398,2021-01-17 14:00:00,35.95555374060765,0.15121951219512195,32.70574243968739,48.93740458015267,42.667,0.0,1.917,100.4,210.15384615384616,14,True
399,2021-01-17 15:00:00,28.66851791353588,0.11219512195121951,33.477913693510025,40.72519083969466,61.0,0.1,3.033,100.4,367.7692307692308,15,True
400,2021-01-17 16:00:00,34.2932157247087,0.10243902439024391,33.3234794427455,36.854198473282445,71.667,0.0,3.967,100.4,262.6923076923077,16,True
401,2021-01-17 17:00:00,41.869116846346515,0.0975609756097561,32.63710499490316,38.30127226463105,66.5,0.0,3.233,100.4,210.15384615384616,17,True
402,2021-01-17 18:00:00,40.860813459653706,0.08780487804878048,32.46551138294257,33.26310432569975,75.333,0.0,2.8,100.4,315.2307692307692,18,True
403,2021-01-17 19:00:00,25.790765545028858,0.07804878048780488,33.254841997961265,29.669211195928753,82.0,0.0,2.45,100.4,367.7692307692308,19,True
404,2021-01-17 20:00:00,29.742224763149295,0.07804878048780488,33.1175671083928,29.529262086513995,82.333,0.0,1.617,100.4,420.3076923076923,20,True
405,2021-01-17 21:00:00,48.834585647391926,0.07804878048780488,32.36255521576623,28.457251908396948,83.833,0.0,1.533,100.4,315.2307692307692,21,True
406,2021-01-17 22:00:00,30.303604486551233,0.08780487804878048,31.967889908256883,27.709923664122137,85.333,0.0,1.217,100.4,262.6923076923077,22,True
407,2021-01-17 23:00:00,17.511777196994448,0.07804878048780488,31.12708120965002,27.709923664122137,84.833,0.0,1.3,100.4,210.15384615384616,23,True
408,2021-01-18 00:00:00,15.189954263312643,0.07317073170731707,31.247196738022428,28.037404580152675,83.5,0.0,1.117,50.2,210.15384615384616,0,False
409,2021-01-18 01:00:00,18.11130894043341,0.04390243902439024,31.401630988786955,26.730279898218832,82.0,0.0,1.233,100.4,210.15384615384616,1,False
410,2021-01-18 02:00:00,25.42559621038876,0.05365853658536585,31.041284403669724,26.590330788804074,83.0,0.0,0.917,100.4,157.6153846153846,2,False
411,2021-01-18 03:00:00,23.283632799738648,0.029268292682926828,31.504587155963307,25.610687022900763,82.333,0.0,1.333,100.4,210.15384615384616,3,False
412,2021-01-18 04:00:00,28.684868779266033,0.014634146341463414,32.002208630649,25.05089058524173,80.667,0.0,1.4,100.4,262.6923076923077,4,False
413,2021-01-18 05:00:00,34.65293477077208,0.014634146341463414,31.332993544002722,25.37837150127227,80.167,0.0,0.85,100.4,367.7692307692308,5,False
414,2021-01-18 06:00:00,50.04454971142329,0.004878048780487805,33.85541963982331,24.910941475826974,74.5,0.0,1.3,351.40000000000003,577.9230769230769,6,False
415,2021-01-18 07:00:00,87.4880322334749,0.00975609756097561,40.255861365953116,23.606615776081426,74.0,0.0,1.467,251.0,630.4615384615385,7,False
416,2021-01-18 08:00:00,50.867543286507676,0.03902439024390244,41.23394495412844,31.676081424936392,66.667,0.0,0.85,150.60000000000002,577.9230769230769,8,False
417,2021-01-18 09:00:00,102.91779919416312,0.09268292682926829,35.84590553856609,37.9262086513995,60.0,0.0,1.217,150.60000000000002,630.4615384615385,9,False
418,2021-01-18 10:00:00,92.10987694653163,0.12195121951219512,34.71338769962624,42.919592875318074,52.667,0.0,1.433,251.0,525.3846153846154,10,False
419,2021-01-18 11:00:00,75.60640313622999,0.12195121951219512,33.83826027862725,46.93053435114504,48.5,0.0,3.25,100.4,315.2307692307692,11,False
420,2021-01-18 12:00:00,50.9056953065447,0.0975609756097561,34.71338769962624,47.81781170483461,44.0,0.0,3.6,100.4,367.7692307692308,12,False
421,2021-01-18 13:00:00,23.0547206795165,0.0975609756097561,32.82585796805981,48.60992366412215,38.5,0.0,3.917,100.4,262.6923076923077,13,False
422,2021-01-18 14:00:00,19.032407709898727,0.0975609756097561,34.164288141352365,49.68193384223919,37.833,0.0,3.6,100.4,315.2307692307692,14,False
423,2021-01-18 15:00:00,34.59298159642818,0.09268292682926829,35.46839959225281,47.350381679389315,42.0,0.0,3.233,150.60000000000002,472.84615384615387,15,False
424,2021-01-18 16:00:00,39.63994881846891,0.1073170731707317,34.009853890587834,46.13842239185751,42.667,0.0,2.117,100.4,367.7692307692308,16,False
425,2021-01-18 17:00:00,40.80631057388653,0.07804878048780488,37.270132517838945,43.80407124681934,45.333,0.0,2.483,150.60000000000002,735.5384615384615,17,False
426,2021-01-18 18:00:00,54.70999673309376,0.04878048780487805,37.57900101936799,37.78625954198474,63.833,0.0,1.733,100.4,945.6923076923077,18,False
427,2021-01-18 19:00:00,40.72455624523576,0.04878048780487805,36.05181787291879,32.74809160305344,75.0,0.0,2.05,100.4,840.6153846153846,19,False
428,2021-01-18 20:00:00,24.182930414897093,0.058536585365853655,34.284403669724774,31.536132315521634,79.333,0.0,1.8,100.4,630.4615384615385,20,False
429,2021-01-18 21:00:00,35.546782097353805,0.06341463414634146,33.306320081549444,31.163867684478376,80.167,0.0,1.5,100.4,525.3846153846154,21,False
430,2021-01-18 22:00:00,19.086910595665902,0.06341463414634146,32.51698946653075,30.744020356234103,80.5,0.0,1.217,100.4,472.84615384615387,22,False
431,2021-01-18 23:00:00,0.4796253947511706,0.04878048780487805,32.55130818892287,29.296946564885495,82.833,0.0,0.7,50.2,525.3846153846154,23,False
433,2021-01-19 01:00:00,15.516971577915713,0.05365853658536585,32.34539585457017,25.75063613231552,86.667,0.0,0.583,50.2,315.2307692307692,1,False
434,2021-01-19 02:00:00,21.147119677665252,0.024390243902439025,31.624702684335713,24.67862595419848,85.667,0.0,1.317,100.4,315.2307692307692,2,False
436,2021-01-19 04:00:00,36.309822498094306,0.03414634146341464,31.041284403669724,24.118829516539442,83.667,0.0,1.0,150.60000000000002,315.2307692307692,4,False
437,2021-01-19 05:00:00,33.944397255798755,0.00975609756097561,31.43594971117907,24.44631043256998,82.833,0.0,0.867,251.0,472.84615384615387,5,False
438,2021-01-19 06:00:00,37.198219536099316,0.004878048780487805,33.23768263676521,24.071246819338427,84.833,0.0,1.05,200.8,577.9230769230769,6,False
439,2021-01-19 07:00:00,48.04429380376783,0.004878048780487805,38.14525993883792,24.910941475826974,84.0,0.0,0.85,351.40000000000003,683.0,7,False
440,2021-01-19 08:00:00,60.29109223565283,0.01951219512195122,43.53329935440027,28.12977099236641,78.0,0.0,1.05,401.6,840.6153846153846,8,False
441,2021-01-19 09:00:00,88.85605466623109,0.06829268292682927,37.06422018348624,35.7821882951654,65.5,0.0,1.55,451.8,735.5384615384615,9,False
442,2021-01-19 10:00:00,65.18545137754546,0.0975609756097561,33.10040774719674,37.60152671755726,58.333,0.0,2.617,200.8,367.7692307692308,10,False
443,2021-01-19 11:00:00,45.57531307851465,0.10243902439024391,33.88973836221543,42.12468193384225,50.333,0.0,1.833,150.60000000000002,367.7692307692308,11,False
444,2021-01-19 12:00:00,17.811543068713927,0.0975609756097561,34.644750254842,44.69134860050891,46.333,0.0,3.25,100.4,367.7692307692308,12,False
445,2021-01-19 13:00:00,16.852292279211586,0.10243902439024391,32.99745158002039,46.09083969465649,44.667,0.0,2.817,100.4,262.6923076923077,13,False
446,2021-01-19 14:00:00,37.23637155613634,0.10243902439024391,33.83826027862725,48.050127226463104,44.333,0.0,2.45,100.4,315.2307692307692,14,False
447,2021-01-19 15:00:00,38.84965697484482,0.08780487804878048,35.02225620115529,44.83129770992367,47.833,0.0,2.95,150.60000000000002,525.3846153846154,15,False
448,2021-01-19 16:00:00,25.05497658717195,0.08780487804878048,35.57135575942915,43.66412213740458,49.5,0.0,1.817,100.4,525.3846153846154,16,False
449,2021-01-19 17:00:00,10.072133289774584,0.08292682926829269,34.919300033978935,43.19949109414759,52.667,0.0,2.25,100.4,472.84615384615387,17,False
450,2021-01-19 18:00:00,14.018142219318305,0.04390243902439024,37.04706082229018,38.721119592875326,65.0,0.0,2.433,100.4,893.1538461538462,18,False
451,2021-01-19 19:00:00,33.60102907546553,0.04878048780487805,35.39976214746857,34.242748091603055,73.167,0.0,2.283,100.4,683.0,19,False
452,2021-01-19 20:00:00,25.360192747468144,0.03414634146341464,34.764865783214404,30.836386768447838,83.0,0.0,1.167,100.4,788.0769230769231,20,False
453,2021-01-19 21:00:00,16.66698246760318,0.029268292682926828,34.54179408766565,28.64478371501273,85.5,0.3,1.267,351.40000000000003,893.1538461538462,21,False
454,2021-01-19 22:00:00,35.797495371882825,0.03902439024390244,32.75722052327557,28.364885496183213,83.333,0.0,1.067,401.6,683.0,22,False
455,2021-01-19 23:00:00,22.716802787759992,0.03414634146341464,32.276758409785934,28.177353689567433,85.833,0.0,1.067,552.2,683.0,23,False
456,2021-01-20 00:00:00,16.421719481650875,0.03414634146341464,31.91641182466871,26.82544529262087,89.833,0.0,1.017,301.20000000000005,577.9230769230769,0,False
457,2021-01-20 01:00:00,30.09649352063596,0.024390243902439025,32.036527353041116,25.890585241730285,92.0,0.0,0.75,351.40000000000003,577.9230769230769,1,False
458,2021-01-20 02:00:00,12.655570075138844,0.029268292682926828,31.985049269452944,25.330788804071247,92.833,0.0,0.8,150.60000000000002,420.3076923076923,2,False
459,2021-01-20 03:00:00,15.914842644016117,0.03414634146341464,31.247196738022428,25.75063613231552,90.167,0.0,0.5,200.8,367.7692307692308,3,False
460,2021-01-20 04:00:00,25.08222803005554,0.00975609756097561,32.68858307849134,25.7058524173028,90.5,0.0,0.75,200.8,577.9230769230769,4,False
461,2021-01-20 05:00:00,16.04019928128063,0.004878048780487805,32.568467550118925,25.05089058524173,90.833,0.0,0.917,251.0,525.3846153846154,5,False
462,2021-01-20 06:00:00,30.183698137863445,0.004878048780487805,34.95361875637105,24.770992366412216,92.5,0.0,0.85,301.20000000000005,630.4615384615385,6,False
463,2021-01-20 07:00:00,55.50028857671785,0.00975609756097561,38.96890927624872,24.631043256997458,93.0,0.0,1.567,401.6,683.0,7,False
464,2021-01-20 08:00:00,92.80206359577481,0.01951219512195122,43.773530411145096,26.777862595419855,87.5,0.1,1.483,502.0,945.6923076923077,8,False
465,2021-01-20 09:00:00,85.59678209735381,0.07804878048780488,37.0813795446823,35.64223918575063,67.667,0.0,1.683,351.40000000000003,683.0,9,False
466,2021-01-20 10:00:00,54.48653490144833,0.10243902439024391,34.86782195039076,38.34605597964377,59.0,0.0,3.067,100.4,420.3076923076923,10,False
467,2021-01-20 11:00:00,38.94231188064902,0.08780487804878048,35.24532789670404,38.6735368956743,57.5,0.0,3.4,100.4,525.3846153846154,11,False
468,2021-01-20 12:00:00,33.60102907546553,0.09268292682926829,34.52463472646959,35.034860050890586,62.0,0.0,2.767,150.60000000000002,525.3846153846154,12,False
469,2021-01-20 13:00:00,25.360192747468144,0.08780487804878048,34.59327217125382,31.676081424936392,70.333,0.0,2.633,150.60000000000002,525.3846153846154,13,False
470,2021-01-20 14:00:00,18.9942556898617,0.10243902439024391,34.919300033978935,32.74809160305344,69.833,0.0,1.167,401.6,577.9230769230769,14,False
471,2021-01-20 15:00:00,34.25506370467168,0.11707317073170731,32.75722052327557,38.76590330788804,56.667,0.0,1.633,200.8,367.7692307692308,15,False
472,2021-01-20 16:00:00,37.56338887073941,0.1073170731707317,34.799184505606526,40.02544529262087,55.5,0.0,1.933,200.8,525.3846153846154,16,False
473,2021-01-20 17:00:00,47.417510617445274,0.07804878048780488,37.39024804621135,38.95343511450382,58.167,0.0,1.867,200.8,788.0769230769231,17,False
474,2021-01-20 18:00:00,46.89973320265709,0.04878048780487805,39.346415222562015,37.9262086513995,61.833,0.0,1.717,251.0,1050.7692307692307,18,False
475,2021-01-20 19:00:00,40.048720461722745,0.024390243902439025,38.98606863744478,36.2468193384224,63.333,0.0,1.583,401.6,1103.3076923076924,19,False
476,2021-01-20 20:00:00,50.12630404007405,0.029268292682926828,36.08613659531091,34.662595419847335,67.0,0.0,1.6,200.8,893.1538461538462,20,False
477,2021-01-20 21:00:00,49.390515082217135,0.029268292682926828,35.67431192660551,33.027989821882954,72.833,0.0,0.817,150.60000000000002,893.1538461538462,21,False
478,2021-01-20 22:00:00,39.051317652183386,0.03414634146341464,34.37020047570507,31.163867684478376,79.0,0.0,0.833,100.4,788.0769230769231,22,False
479,2021-01-20 23:00:00,33.08325166067734,0.03902439024390244,33.23768263676521,29.856743002544533,82.667,0.0,0.75,100.4,630.4615384615385,23,False
480,2021-01-21 00:00:00,17.03760209081999,0.05365853658536585,32.2081209650017,29.344529262086517,83.333,0.0,0.95,0.0,420.3076923076923,0,False
481,2021-01-21 01:00:00,6.785609278013721,0.04878048780487805,31.882093102276592,28.87709923664123,83.667,0.0,0.7,50.2,367.7692307692308,1,False
482,2021-01-21 02:00:00,3.3519274746814767,0.04878048780487805,31.453109072375128,28.78473282442748,83.333,0.0,0.933,150.60000000000002,367.7692307692308,2,False
483,2021-01-21 03:00:00,14.459615594032451,0.03414634146341464,31.65902140672783,27.665139949109417,81.667,0.0,1.05,552.2,525.3846153846154,3,False
484,2021-01-21 04:00:00,43.03002831318741,0.03414634146341464,31.504587155963307,27.150127226463106,81.667,0.0,0.9,502.0,420.3076923076923,4,False
485,2021-01-21 05:00:00,58.24723401938364,0.01951219512195122,31.950730547060825,26.777862595419855,83.5,0.0,1.067,401.6,577.9230769230769,5,False
486,2021-01-21 06:00:00,60.29109223565283,0.00975609756097561,34.576112810057765,25.470737913486005,86.0,0.0,1.25,652.6,840.6153846153846,6,False
487,2021-01-21 07:00:00,88.62169225743222,0.014634146341463414,37.39024804621135,26.730279898218832,82.667,0.0,1.05,803.2,893.1538461538462,7,False
488,2021-01-21 08:00:00,64.96743983447675,0.024390243902439025,40.54757050628611,29.529262086513995,77.333,0.0,0.767,853.4000000000001,945.6923076923077,8,False
489,2021-01-21 09:00:00,86.64868779266035,0.04878048780487805,35.72579001019368,31.58371501272265,72.667,0.0,1.35,602.4000000000001,630.4615384615385,9,False
490,2021-01-21 10:00:00,72.39073287596646,0.09268292682926829,34.21576622494054,37.741475826972014,60.667,0.0,1.433,351.40000000000003,472.84615384615387,10,False
491,2021-01-21 11:00:00,77.68296308395949,0.0975609756097561,33.95837580699966,40.96030534351146,53.833,0.0,2.283,150.60000000000002,367.7692307692308,11,False
492,2021-01-21 12:00:00,43.28619187629315,0.0975609756097561,33.426435609921846,43.851653944020356,49.667,0.0,2.467,100.4,315.2307692307692,12,False
493,2021-01-21 13:00:00,23.937667428944792,0.08780487804878048,33.28916072035338,45.438676844783714,47.167,0.0,2.833,100.4,315.2307692307692,13,False
494,2021-01-21 14:00:00,30.287253620821083,0.08292682926829269,33.306320081549444,45.99847328244276,46.5,0.0,4.117,100.4,262.6923076923077,14,False
495,2021-01-21 15:00:00,12.524763149297616,0.07804878048780488,34.387359836901126,45.3910941475827,47.0,0.0,3.05,100.4,367.7692307692308,15,False
496,2021-01-21 16:00:00,12.971686812588478,0.07317073170731707,35.57135575942915,45.158778625954206,47.5,0.0,2.367,150.60000000000002,472.84615384615387,16,False
497,2021-01-21 17:00:00,18.138560383317,0.06341463414634146,35.451240231056744,44.22391857506362,48.667,0.0,3.45,150.60000000000002,525.3846153846154,17,False
498,2021-01-21 18:00:00,21.408733529347707,0.03414634146341464,37.97366632687734,39.28091603053436,60.333,0.0,2.35,150.60000000000002,945.6923076923077,18,False
499,2021-01-21 19:00:00,30.94673853860394,0.03414634146341464,36.89262657152565,33.58778625954199,75.833,0.0,1.7,100.4,893.1538461538462,19,False
500,2021-01-21 20:00:00,25.32749101600784,0.029268292682926828,36.189092762487256,32.655725190839696,76.333,0.0,0.95,100.4,893.1538461538462,20,False
501,2021-01-21 21:00:00,20.885505825982793,0.03414634146341464,35.69147128780157,31.955979643765907,77.167,0.1,1.333,200.8,735.5384615384615,21,False
502,2021-01-21 22:00:00,29.774926494609605,0.014634146341463414,35.70863064899762,29.624427480916033,83.167,0.3,1.2,502.0,945.6923076923077,22,False
503,2021-01-21 23:00:00,47.57011869759338,0.04390243902439024,33.1175671083928,28.364885496183213,86.333,0.6,0.567,150.60000000000002,472.84615384615387,23,False
504,2021-01-22 00:00:00,49.64667864532288,0.00975609756097561,33.85541963982331,27.75750636132316,89.333,0.3,0.75,150.60000000000002,840.6153846153846,0,False
505,2021-01-22 01:00:00,44.201840357181744,0.029268292682926828,32.94597349643221,27.010178117048348,91.333,0.0,1.333,251.0,577.9230769230769,1,False
506,2021-01-22 02:00:00,38.29917782859632,0.03902439024390244,31.86493374108053,26.31043256997455,91.667,0.7,1.633,200.8,367.7692307692308,2,False
507,2021-01-22 03:00:00,24.706158118262007,0.06341463414634146,30.8868501529052,24.81857506361323,93.833,0.8,0.75,100.4,105.07692307692308,3,False
508,2021-01-22 04:00:00,12.18139496896439,0.05365853658536585,30.749575263336734,25.890585241730285,90.333,0.0,0.433,100.4,262.6923076923077,4,False
509,2021-01-22 05:00:00,11.974284003049112,0.03902439024390244,32.2081209650017,25.610687022900763,88.333,0.1,0.717,100.4,472.84615384615387,5,False
510,2021-01-22 06:00:00,35.029004682565606,0.03414634146341464,32.58562691131499,25.425954198473285,90.0,0.0,0.55,100.4,525.3846153846154,6,False
511,2021-01-22 07:00:00,51.77774147881956,0.01951219512195122,35.98318042813456,25.425954198473285,89.833,0.3,0.65,100.4,788.0769230769231,7,False
512,2021-01-22 08:00:00,42.05987694653163,0.029268292682926828,40.90791709140333,27.75750636132316,87.833,0.0,0.667,100.4,840.6153846153846,8,False
513,2021-01-22 09:00:00,44.730518349123386,0.04390243902439024,40.90791709140333,33.30788804071247,75.333,0.0,0.733,150.60000000000002,1050.7692307692307,9,False
514,2021-01-22 10:00:00,48.10969726668844,0.05365853658536585,39.191980971797484,31.44376590330789,79.667,0.1,1.333,251.0,945.6923076923077,10,False
515,2021-01-22 11:00:00,59.01572470870086,0.07317073170731707,38.17957866123004,33.775318066157766,79.333,0.0,1.517,200.8,840.6153846153846,11,False
516,2021-01-22 12:00:00,67.9105956659044,0.08292682926829269,35.7601087325858,34.80254452926209,73.5,0.3,3.383,150.60000000000002,472.84615384615387,12,False
517,2021-01-22 13:00:00,49.96279538277251,0.07317073170731707,34.009853890587834,34.89491094147583,70.0,0.0,3.283,150.60000000000002,472.84615384615387,13,False
518,2021-01-22 14:00:00,46.19119568768376,0.07317073170731707,34.21576622494054,34.80254452926209,68.333,0.0,2.383,100.4,472.84615384615387,14,False
519,2021-01-22 15:00:00,27.78557116410759,0.07317073170731707,34.88498131158682,35.362340966921124,66.333,0.1,1.05,100.4,420.3076923076923,15,False
520,2021-01-22 16:00:00,16.857742567788303,0.04390243902439024,40.1357458375807,35.7821882951654,67.0,0.0,1.433,100.4,998.2307692307693,16,False
521,2021-01-22 17:00:00,39.748954590003265,0.024390243902439025,41.62861026163779,32.8880407124682,73.5,0.1,2.133,100.4,945.6923076923077,17,False
522,2021-01-22 18:00:00,43.96747794838288,0.014634146341463414,42.0747536527353,26.87022900763359,90.667,11.5,0.75,100.4,945.6923076923077,18,False
523,2021-01-22 19:00:00,33.30126320374605,0.00975609756097561,41.80020387359837,26.917811704834605,87.833,0.2,1.317,100.4,945.6923076923077,19,False
524,2021-01-22 20:00:00,26.36849613416095,0.004878048780487805,46.090044172612984,27.52519083969466,86.667,0.0,0.85,150.60000000000002,998.2307692307693,20,False
525,2021-01-22 21:00:00,38.33187956005663,0.0,44.408426775399256,27.105343511450386,92.333,0.0,1.333,200.8,998.2307692307693,21,False
526,2021-01-22 22:00:00,62.79822498094305,0.004878048780487805,38.74583758069997,27.010178117048348,90.167,0.0,1.233,150.60000000000002,893.1538461538462,22,False
